1612033901.487792,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612033901.487822,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612033901.487829,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612033901.487837,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612033901.487843,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612033901.487863,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612033901.487872,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612033901.487880,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612033901.487884,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612033902.488468,s3-eth1,5419483.00,62091.00,5481574.00,62091,5419483,951.00,923.00,1874.00,923,951,0.00,0.00,0,0
1612033902.488499,s2-eth1,5405681.00,60957.00,5466638.00,60957,5405681,955.00,916.00,1871.00,916,955,0.00,0.00,0,0
1612033902.488509,s1-eth1,5402098.00,60286.00,5462384.00,60286,5402098,959.00,913.00,1872.00,913,959,0.00,0.00,0,0
1612033902.488518,lo,22458.00,22458.00,44916.00,22458,22458,142.00,142.00,284.00,142,142,0.00,0.00,0,0
1612033902.488526,s3-eth2,63131.00,5414206.00,5477337.00,5414206,63131,929.00,945.00,1874.00,945,929,0.00,0.00,0,0
1612033902.488552,s2-eth2,62091.00,5419483.00,5481574.00,5419483,62091,923.00,951.00,1874.00,951,923,0.00,0.00,0,0
1612033902.488562,s1-eth2,60957.00,5405681.00,5466638.00,5405681,60957,916.00,955.00,1871.00,955,916,0.00,0.00,0,0
1612033902.488571,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612033902.488577,total,16435899.00,16445162.00,32881060.00,16445162,16435899,5775.00,5745.00,11520.00,5745,5775,0.00,0.00,0,0
1612033903.488896,s3-eth1,4167527.00,46386.00,4213913.00,46386,4167527,724.00,698.00,1422.00,698,724,0.00,0.00,0,0
1612033903.488919,s2-eth1,4167809.00,46029.00,4213838.00,46029,4167809,724.00,695.00,1419.00,695,724,0.00,0.00,0,0
1612033903.488928,s1-eth1,4162086.00,45828.00,4207914.00,45828,4162086,723.00,694.00,1417.00,694,723,0.00,0.00,0,0
1612033903.488936,lo,7678.00,7678.00,15356.00,7678,7678,49.00,49.00,98.00,49,49,0.00,0.00,0,0
1612033903.488942,s3-eth2,46587.00,4177570.00,4224157.00,4177570,46587,699.00,725.00,1424.00,725,699,0.00,0.00,0,0
1612033903.488965,s2-eth2,46386.00,4167527.00,4213913.00,4167527,46386,698.00,724.00,1422.00,724,698,0.00,0.00,0,0
1612033903.488974,s1-eth2,46029.00,4172219.00,4218248.00,4172219,46029,695.00,725.00,1420.00,725,695,0.00,0.00,0,0
1612033903.488981,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612033903.488986,total,12644102.00,12663237.00,25307340.00,12663237,12644102,4312.00,4310.00,8622.00,4310,4312,0.00,0.00,0,0
1612033904.489525,s3-eth1,5241521.00,75198.00,5316719.00,75198,5241521,1201.00,1139.00,2340.00,1139,1201,0.00,0.00,0,0
1612033904.489554,s2-eth1,5240340.00,75198.00,5315538.00,75198,5240340,1203.00,1139.00,2342.00,1139,1203,0.00,0.00,0,0
1612033904.489564,s1-eth1,5228690.00,75198.00,5303888.00,75198,5228690,1202.00,1139.00,2341.00,1139,1202,0.00,0.00,0,0
1612033904.489572,lo,1800.00,1800.00,3600.00,1800,1800,9.00,9.00,18.00,9,9,0.00,0.00,0,0
1612033904.489580,s3-eth2,75198.00,5235330.00,5310528.00,5235330,75198,1139.00,1197.00,2336.00,1197,1139,0.00,0.00,0,0
1612033904.489606,s2-eth2,75198.00,5241521.00,5316719.00,5241521,75198,1139.00,1201.00,2340.00,1201,1139,0.00,0.00,0,0
1612033904.489615,s1-eth2,75198.00,5235930.00,5311128.00,5235930,75198,1139.00,1202.00,2341.00,1202,1139,0.00,0.00,0,0
1612033904.489622,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612033904.489628,total,15937945.00,15940175.00,31878120.00,15940175,15937945,7032.00,7026.00,14058.00,7026,7032,0.00,0.00,0,0
1612033905.489787,s3-eth1,2436184.00,40399.00,2476583.00,40399,2436184,668.00,610.00,1278.00,610,668,0.00,0.00,0,0
1612033905.489811,s2-eth1,2441976.00,40465.00,2482441.00,40465,2441976,668.00,611.00,1279.00,611,668,0.00,0.00,0,0
1612033905.489820,s1-eth1,2449355.00,40326.00,2489681.00,40326,2449355,668.00,611.00,1279.00,611,668,0.00,0.00,0,0
