1611984289.306167,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1611984289.306202,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1611984289.306213,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1611984289.306219,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1611984289.306224,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1611984290.306578,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1611984290.306629,s1-eth1,740275.00,16222.00,756497.00,16222,740275,263.00,245.00,508.00,245,263,0.00,0.00,0,0
1611984290.306652,s1-eth2,17021.00,750032.00,767053.00,750032,17021,252.00,262.00,514.00,262,252,0.00,0.00,0,0
1611984290.306667,lo,2188.00,2188.00,4376.00,2188,2188,18.00,18.00,36.00,18,18,0.00,0.00,0,0
1611984290.306680,total,759484.00,768442.00,1527926.00,768442,759484,533.00,525.00,1058.00,525,533,0.00,0.00,0,0
1611984291.307089,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1611984291.307125,s1-eth1,1174553.00,25608.00,1200161.00,25608,1174553,411.00,388.00,799.00,388,411,0.00,0.00,0,0
1611984291.307143,s1-eth2,26459.00,1172032.00,1198491.00,1172032,26459,392.00,404.00,796.00,404,392,0.00,0.00,0,0
1611984291.307156,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1611984291.307166,total,1201012.00,1197640.00,2398652.00,1197640,1201012,803.00,792.00,1595.00,792,803,0.00,0.00,0,0
1611984292.312611,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1611984292.312675,s1-eth1,557495.50,12083.58,569579.12,12144,560283,193.03,183.08,376.12,184,194,0.00,0.00,0,0
1611984292.312707,s1-eth2,12283.58,564696.50,576980.06,567520,12345,184.08,195.02,379.10,196,185,0.00,0.00,0,0
