20210130002449,10.0.0.2,39044,10.0.0.1,5001,3,0.0-1.0,1765112,14120896
20210130002450,10.0.0.2,39044,10.0.0.1,5001,3,1.0-2.0,655360,5242880
20210130002451,10.0.0.2,39044,10.0.0.1,5001,3,2.0-3.0,1310720,10485760
20210130002452,10.0.0.2,39044,10.0.0.1,5001,3,3.0-4.0,575160,4601280
20210130002453,10.0.0.2,39044,10.0.0.1,5001,3,4.0-5.0,847080,6776640
20210130002454,10.0.0.2,39044,10.0.0.1,5001,3,5.0-6.0,847080,6776640
20210130002455,10.0.0.2,39044,10.0.0.1,5001,3,6.0-7.0,979656,7837248
20210130002456,10.0.0.2,39044,10.0.0.1,5001,3,7.0-8.0,1496424,11971392
20210130002457,10.0.0.2,39044,10.0.0.1,5001,3,8.0-9.0,1303200,10425600
20210130002458,10.0.0.2,39044,10.0.0.1,5001,3,9.0-10.0,1759320,14074560
20210130002459,10.0.0.2,39044,10.0.0.1,5001,3,10.0-11.0,1563840,12510720
20210130002500,10.0.0.2,39044,10.0.0.1,5001,3,11.0-12.0,1238040,9904320
20210130002501,10.0.0.2,39044,10.0.0.1,5001,3,12.0-13.0,1238040,9904320
20210130002502,10.0.0.2,39044,10.0.0.1,5001,3,13.0-14.0,1172880,9383040
20210130002503,10.0.0.2,39044,10.0.0.1,5001,3,14.0-15.0,1042560,8340480
20210130002504,10.0.0.2,39044,10.0.0.1,5001,3,15.0-16.0,1107720,8861760
20210130002505,10.0.0.2,39044,10.0.0.1,5001,3,16.0-17.0,1172880,9383040
20210130002506,10.0.0.2,39044,10.0.0.1,5001,3,17.0-18.0,1303200,10425600
20210130002507,10.0.0.2,39044,10.0.0.1,5001,3,18.0-19.0,1238040,9904320
20210130002508,10.0.0.2,39044,10.0.0.1,5001,3,19.0-20.0,521280,4170240
20210130002509,10.0.0.2,39044,10.0.0.1,5001,3,20.0-21.0,586440,4691520
20210130002510,10.0.0.2,39044,10.0.0.1,5001,3,21.0-22.0,65160,521280
20210130002511,10.0.0.2,39044,10.0.0.1,5001,3,22.0-23.0,130320,1042560
20210130002512,10.0.0.2,39044,10.0.0.1,5001,3,23.0-24.0,586440,4691520
20210130002513,10.0.0.2,39044,10.0.0.1,5001,3,24.0-25.0,1172880,9383040
20210130002514,10.0.0.2,39044,10.0.0.1,5001,3,25.0-26.0,1238040,9904320
20210130002515,10.0.0.2,39044,10.0.0.1,5001,3,26.0-27.0,1172880,9383040
20210130002516,10.0.0.2,39044,10.0.0.1,5001,3,27.0-28.0,1107720,8861760
20210130002517,10.0.0.2,39044,10.0.0.1,5001,3,28.0-29.0,977400,7819200
20210130002518,10.0.0.2,39044,10.0.0.1,5001,3,29.0-30.0,1303200,10425600
20210130002519,10.0.0.2,39044,10.0.0.1,5001,3,30.0-31.0,651600,5212800
20210130002520,10.0.0.2,39044,10.0.0.1,5001,3,31.0-32.0,1107720,8861760
20210130002521,10.0.0.2,39044,10.0.0.1,5001,3,32.0-33.0,521280,4170240
20210130002522,10.0.0.2,39044,10.0.0.1,5001,3,33.0-34.0,1238040,9904320
20210130002523,10.0.0.2,39044,10.0.0.1,5001,3,34.0-35.0,1238040,9904320
20210130002524,10.0.0.2,39044,10.0.0.1,5001,3,35.0-36.0,1303200,10425600
20210130002525,10.0.0.2,39044,10.0.0.1,5001,3,36.0-37.0,1172880,9383040
20210130002526,10.0.0.2,39044,10.0.0.1,5001,3,37.0-38.0,1238040,9904320
20210130002527,10.0.0.2,39044,10.0.0.1,5001,3,38.0-39.0,912240,7297920
20210130002528,10.0.0.2,39044,10.0.0.1,5001,3,39.0-40.0,1238040,9904320
20210130002529,10.0.0.2,39044,10.0.0.1,5001,3,40.0-41.0,1107720,8861760
20210130002530,10.0.0.2,39044,10.0.0.1,5001,3,41.0-42.0,651600,5212800
20210130002531,10.0.0.2,39044,10.0.0.1,5001,3,42.0-43.0,1172880,9383040
20210130002532,10.0.0.2,39044,10.0.0.1,5001,3,43.0-44.0,716760,5734080
20210130002533,10.0.0.2,39044,10.0.0.1,5001,3,44.0-45.0,716760,5734080
20210130002534,10.0.0.2,39044,10.0.0.1,5001,3,45.0-46.0,1238040,9904320
20210130002535,10.0.0.2,39044,10.0.0.1,5001,3,46.0-47.0,1238040,9904320
20210130002536,10.0.0.2,39044,10.0.0.1,5001,3,47.0-48.0,456120,3648960
20210130002537,10.0.0.2,39044,10.0.0.1,5001,3,48.0-49.0,260640,2085120
20210130002538,10.0.0.2,39044,10.0.0.1,5001,3,49.0-50.0,651600,5212800
20210130002539,10.0.0.2,39044,10.0.0.1,5001,3,50.0-51.0,130320,1042560
20210130002540,10.0.0.2,39044,10.0.0.1,5001,3,51.0-52.0,1042560,8340480
20210130002541,10.0.0.2,39044,10.0.0.1,5001,3,52.0-53.0,847080,6776640
20210130002542,10.0.0.2,39044,10.0.0.1,5001,3,53.0-54.0,716760,5734080
20210130002543,10.0.0.2,39044,10.0.0.1,5001,3,54.0-55.0,390960,3127680
20210130002545,10.0.0.2,39044,10.0.0.1,5001,3,55.0-56.0,586440,4691520
20210130002545,10.0.0.2,39044,10.0.0.1,5001,3,56.0-57.0,260640,2085120
20210130002546,10.0.0.2,39044,10.0.0.1,5001,3,57.0-58.0,781920,6255360
20210130002547,10.0.0.2,39044,10.0.0.1,5001,3,58.0-59.0,456120,3648960
20210130002548,10.0.0.2,39044,10.0.0.1,5001,3,59.0-60.0,1238040,9904320
20210130002548,10.0.0.2,39044,10.0.0.1,5001,3,0.0-60.0,56760152,7563498
